agency_cd	site_no	datetime	Gage_Max   	Status_Gage_Max	Gage_min	Status_gage_min	Gage_Mean	Status_Gage_Mean
USGS	14128600	2013-11-10	75.57	A	74.13	A	74.62	A
USGS	14128600	2013-11-11	75.87	A	74.08	A	74.92	A
USGS	14128600	2013-11-12	75.16	A	73.51	A	74.16	A
USGS	14128600	2013-11-13	75.03	A	72.76	A	73.76	A
USGS	14128600	2013-11-14	75.07	A	73.73	A	74.33	A
USGS	14128600	2013-11-15	75.09	A	73.01	A	73.97	A
USGS	14128600	2013-11-16	75.08	A	73.70	A	74.17	A
USGS	14128600	2013-11-17	75.13	A	74.11	A	74.48	A
USGS	14128600	2013-11-18	75.60	A	73.84	A	74.60	A
USGS	14128600	2013-11-19	76.02	A	74.49	A	75.28	A
USGS	14128600	2013-11-20	76.12	A	74.57	A	75.28	A
USGS	14128600	2013-11-21	75.85	A	74.28	A	75.16	A
USGS	14128600	2013-11-22	76.38	A	74.07	A	75.28	A
USGS	14128600	2013-11-23	76.29	A	74.80	A	75.51	A
USGS	14128600	2013-11-24	75.95	A	73.34	A	74.22	A
USGS	14128600	2013-11-25	75.71	A	73.46	A	74.46	A
USGS	14128600	2013-11-26	75.58	A	74.43	A	74.92	A
USGS	14128600	2013-11-27	75.91	A	74.30	A	74.93	A
USGS	14128600	2013-11-28	75.67	A	74.28	A	75.01	A
USGS	14128600	2013-11-29	76.20	A	74.43	A	75.23	A
USGS	14128600	2013-11-30	76.04	A	74.13	A	74.64	A
USGS	14128600	2013-12-01	75.41	A	74.20	A	74.62	A
USGS	14128600	2013-12-02	75.61	A	73.78	A	75.05	A
USGS	14128600	2013-12-03	76.04	A	72.90	A	74.37	A
USGS	14128600	2013-12-04	75.52	A	73.21	A	74.33	A
USGS	14128600	2013-12-05	75.95	A	73.37	A	74.84	A
USGS	14128600	2013-12-06	74.74	A	72.70	A	73.68	A
USGS	14128600	2013-12-07	74.61	A	72.96	A	73.81	A
USGS	14128600	2013-12-08	74.66	A	73.31	A	74.13	A
USGS	14128600	2013-12-09	74.41	A	73.24	A	73.92	A
USGS	14128600	2013-12-10	74.61	A	73.43	A	74.12	A
USGS	14128600	2013-12-11	74.59	A	73.00	A	73.79	A
USGS	14128600	2013-12-12	74.39	A	73.04	A	73.83	A
USGS	14128600	2013-12-13	74.86	A	73.01	A	73.93	A
USGS	14128600	2013-12-14	75.31	A	74.23	A	74.82	A
USGS	14128600	2013-12-15	75.50	A	74.05	A	74.63	A
USGS	14128600	2013-12-16	75.54	A	73.55	A	74.44	A
USGS	14128600	2013-12-17	75.89	A	73.85	A	74.82	A
USGS	14128600	2013-12-18	76.25	A	73.98	A	74.93	A
USGS	14128600	2013-12-19	76.05	A	74.22	A	75.10	A
USGS	14128600	2013-12-20	76.18	A	73.63	A	74.87	A
USGS	14128600	2013-12-21	75.67	A	74.18	A	74.77	A
USGS	14128600	2013-12-22	75.52	A	73.86	A	74.66	A
USGS	14128600	2013-12-23	75.31	A	73.35	A	74.14	A
USGS	14128600	2013-12-24	75.98	A	74.39	A	74.89	A
USGS	14128600	2013-12-25	75.97	A	74.59	A	75.04	A
USGS	14128600	2013-12-26	75.33	A	74.45	A	74.78	A
USGS	14128600	2013-12-27	75.05	A	74.33	A	74.60	A
USGS	14128600	2013-12-28	75.76	A	74.35	A	74.94	A
USGS	14128600	2013-12-29	75.66	A	74.52	A	74.96	A
USGS	14128600	2013-12-30	75.75	A	74.33	A	74.91	A
USGS	14128600	2013-12-31	75.98	A	74.65	A	75.25	A
USGS	14128600	2014-01-01	75.76	A	74.43	A	74.85	A
USGS	14128600	2014-01-02	75.30	A	74.07	A	74.62	A
USGS	14128600	2014-01-03	75.93	A	74.18	A	74.85	A
USGS	14128600	2014-01-04	75.86	A	74.53	A	75.11	A
USGS	14128600	2014-01-05	75.67	A	74.32	A	74.83	A
USGS	14128600	2014-01-06	75.64	A	74.09	A	74.86	A
USGS	14128600	2014-01-07	75.43	A	74.24	A	74.90	A
USGS	14128600	2014-01-08	75.33	A	74.60	A	75.01	A
USGS	14128600	2014-01-09	75.49	A	74.04	A	74.77	A
USGS	14128600	2014-01-10	76.44	A	74.35	A	75.33	A
USGS	14128600	2014-01-11	76.27	A	74.94	A	75.47	A
USGS	14128600	2014-01-12	76.26	A	75.15	A	75.64	A
USGS	14128600	2014-01-13	76.08	A	74.66	A	75.52	A
USGS	14128600	2014-01-14	75.52	A	74.78	A	75.09	A
USGS	14128600	2014-01-15	76.31	A	74.32	A	75.03	A
USGS	14128600	2014-01-16	76.23	A	75.21	A	75.64	A
USGS	14128600	2014-01-17	75.69	A	74.67	A	75.27	A
USGS	14128600	2014-01-18	75.81	A	74.35	A	74.92	A
USGS	14128600	2014-01-19	76.23	A	74.52	A	75.29	A
USGS	14128600	2014-01-20	76.00	A	74.72	A	75.25	A
USGS	14128600	2014-01-21	75.63	A	74.36	A	74.96	A
USGS	14128600	2014-01-22	75.79	A	74.25	A	74.96	A
USGS	14128600	2014-01-23	75.90	A	74.41	A	75.23	A
USGS	14128600	2014-01-24	75.73	A	74.85	A	75.25	A
USGS	14128600	2014-01-25	75.67	A	74.41	A	74.96	A
USGS	14128600	2014-01-26	76.46	A	74.54	A	75.34	A
USGS	14128600	2014-01-27	76.00	A	74.14	A	74.83	A
USGS	14128600	2014-01-28	76.27	A	73.88	A	74.78	A
USGS	14128600	2014-01-29	76.27	A	74.74	A	75.45	A
USGS	14128600	2014-01-30	76.27	A	74.75	A	75.44	A
USGS	14128600	2014-01-31	76.56	A	75.01	A	75.84	A
USGS	14128600	2014-02-01	77.13	A	75.19	A	76.11	A
USGS	14128600	2014-02-02	76.79	A	75.74	A	76.19	A
USGS	14128600	2014-02-03	76.53	A	75.31	A	75.85	A
USGS	14128600	2014-02-04	76.27	A	75.17	A	75.67	A
USGS	14128600	2014-02-05	75.64	A	74.86	A	75.31	A
USGS	14128600	2014-02-06	76.03	A	73.46	A	74.78	A
USGS	14128600	2014-02-07	76.08	A	74.24	A	75.25	A
USGS	14128600	2014-02-08	75.84	A	74.57	A	75.07	A
USGS	14128600	2014-02-09	75.66	A	74.24	A	74.74	A
USGS	14128600	2014-02-10	75.70	A	74.55	A	75.01	A
USGS	14128600	2014-02-11	75.97	A	74.29	A	75.00	A
USGS	14128600	2014-02-12	75.72	A	74.35	A	75.04	A
USGS	14128600	2014-02-13	75.47	A	74.67	A	75.13	A
USGS	14128600	2014-02-14	76.39	A	75.04	A	75.71	A
USGS	14128600	2014-02-15	76.83	A	75.79	A	76.13	A
USGS	14128600	2014-02-16	76.78	A	75.59	A	75.98	A
USGS	14128600	2014-02-17	75.63	A	75.01	A	75.34	A
USGS	14128600	2014-02-18	76.50	A	74.89	A	75.64	A
USGS	14128600	2014-02-19	76.46	A	75.49	A	75.72	A
USGS	14128600	2014-02-20	75.62	A	74.73	A	75.15	A
USGS	14128600	2014-02-21	75.69	A	74.45	A	75.00	A
USGS	14128600	2014-02-22	75.80	A	75.27	A	75.46	A
USGS	14128600	2014-02-23	75.85	A	74.74	A	75.29	A
USGS	14128600	2014-02-24	75.84	A	74.91	A	75.32	A
USGS	14128600	2014-02-25	75.77	A	74.72	A	75.28	A
USGS	14128600	2014-02-26	75.89	A	74.87	A	75.19	A
USGS	14128600	2014-02-27	76.14	A	74.55	A	75.36	A
USGS	14128600	2014-02-28	76.01	A	74.89	A	75.34	A
USGS	14128600	2014-03-01	75.72	A	75.03	A	75.37	A
USGS	14128600	2014-03-02	75.77	A	74.36	A	75.10	A
USGS	14128600	2014-03-03	76.36	A	74.73	A	75.39	A
USGS	14128600	2014-03-04	76.28	A	74.99	A	75.33	A
USGS	14128600	2014-03-05	76.14	A	74.16	A	75.09	A
USGS	14128600	2014-03-06	76.68	A	75.49	A	76.02	A
USGS	14128600	2014-03-07	76.63	A	75.74	A	76.16	A
USGS	14128600	2014-03-08	76.63	A	75.95	A	76.22	A
USGS	14128600	2014-03-09	76.39	A	74.87	A	75.62	A
USGS	14128600	2014-03-10	76.39	A	74.59	A	75.37	A
USGS	14128600	2014-03-11	77.05	A	74.13	A	75.47	A
USGS	14128600	2014-03-12	76.67	A	74.69	A	75.72	A
USGS	14128600	2014-03-13	75.93	A	74.14	A	75.07	A
USGS	14128600	2014-03-14	75.18	A	73.73	A	74.47	A
USGS	14128600	2014-03-15	75.39	A	74.70	A	75.07	A
USGS	14128600	2014-03-16	75.35	A	74.35	A	74.86	A
USGS	14128600	2014-03-17	75.15	A	74.09	A	74.53	A
USGS	14128600	2014-03-18	75.96	A	74.12	A	74.97	A
USGS	14128600	2014-03-19	75.19	A	74.11	A	74.72	A
USGS	14128600	2014-03-20	75.01	A	74.07	A	74.49	A
USGS	14128600	2014-03-21	76.51	A	74.53	A	75.72	A
USGS	14128600	2014-03-22	76.42	A	75.85	A	76.13	A
USGS	14128600	2014-03-23	75.93	A	75.32	A	75.62	A
USGS	14128600	2014-03-24	75.39	A	74.46	A	74.95	A
USGS	14128600	2014-03-25	75.26	A	73.95	A	74.49	A
USGS	14128600	2014-03-26	75.94	A	74.92	A	75.38	A
USGS	14128600	2014-03-27	76.01	A	75.41	A	75.67	A
USGS	14128600	2014-03-28	76.27	A	74.90	A	75.59	A
